Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
TXN101070,USER4851,450.63,P2P,23,Android,Same City,1,2619,3,UPI PIN,0
TXN101071,USER3943,5082.86,Bill Payment,17,Android,Different City,0,3832,4,UPI PIN,0
TXN101072,USER1518,4447.67,Bill Payment,15,Android,Different City,1,2274,1,Auto Debit,0
TXN101073,USER2374,655.23,P2P,12,Web,Different State,0,216,3,UPI PIN,0
TXN101074,USER3269,1429.35,Recharge,23,Android,Same City,0,2571,3,Biometric,0
TXN101075,USER4861,617.09,Merchant,9,iOS,Same City,0,3342,4,UPI PIN,0
TXN101076,USER2449,3886.22,Recharge,5,Web,Different State,0,3665,2,UPI PIN,0
TXN101077,USER4955,3720.18,Merchant,2,Android,Same City,0,503,5,UPI PIN,0
TXN101078,USER4736,1328.72,Bill Payment,9,Android,Same City,1,1948,1,UPI PIN,0
TXN101079,USER1130,2751.69,Bill Payment,4,Android,Same City,0,173,2,Auto Debit,1
TXN101080,USER2638,330.11,Bill Payment,20,iOS,Same City,0,1090,1,UPI PIN,0
TXN101081,USER4384,4161.03,Recharge,13,Android,Same City,0,1219,2,UPI PIN,1
TXN101082,USER1921,265.39,P2P,18,Android,Different State,0,139,4,UPI PIN,0
TXN101083,USER2185,1081.54,Recharge,9,Android,Same City,0,2656,1,Biometric,0
TXN101084,USER1912,1169.64,Merchant,4,Android,Same City,0,1830,5,UPI PIN,0
TXN101085,USER1259,3343.69,Recharge,4,Web,Different City,0,2352,3,UPI PIN,1
TXN101086,USER3045,523.65,Recharge,1,Android,Different State,0,612,3,UPI PIN,0
TXN101087,USER3447,3880.61,Bill Payment,2,Android,Same City,1,3887,2,UPI PIN,1
TXN101088,USER4658,957.91,Recharge,16,Android,Different City,0,3562,1,UPI PIN,0
TXN101089,USER1807,1197.11,Recharge,10,Android,Same City,1,3926,2,UPI PIN,0
TXN101090,USER4408,3875.75,P2P,17,Android,Same City,1,3940,7,UPI PIN,1
TXN101091,USER1896,1484.04,Merchant,18,iOS,Same City,0,3139,5,UPI PIN,0
TXN101092,USER4616,648.44,Recharge,4,iOS,Same City,0,3058,8,UPI PIN,0
TXN101093,USER4374,216.19,Recharge,10,iOS,Different State,0,1323,3,UPI PIN,0
TXN101094,USER2803,10135.18,Recharge,15,Android,Same City,0,2947,4,UPI PIN,0
TXN101095,USER2602,631.95,Bill Payment,22,Web,Same City,1,3886,4,UPI PIN,0
TXN101096,USER4553,145.61,Bill Payment,5,iOS,Different State,0,3543,1,UPI PIN,0
TXN101097,USER2050,4642.58,Bill Payment,14,Android,Same City,1,3123,1,UPI PIN,1
TXN101098,USER3740,1593.96,Bill Payment,15,iOS,Same City,0,390,5,Biometric,0
TXN101099,USER1330,910.52,Recharge,16,iOS,Same City,1,3612,2,UPI PIN,0
TXN101100,USER1192,1414.45,P2P,4,iOS,Same City,1,706,1,UPI PIN,1
TXN101101,USER4054,442.13,Merchant,19,Web,Same City,0,980,2,UPI PIN,0
TXN101102,USER1245,531.81,Recharge,18,iOS,Same City,0,2838,2,UPI PIN,0
TXN101103,USER1135,675.05,Bill Payment,12,iOS,Same City,0,3852,1,UPI PIN,0
TXN101104,USER1990,759.97,Merchant,5,iOS,Different City,0,1204,1,UPI PIN,0
TXN101105,USER1371,3082.07,P2P,1,Android,Same City,0,1953,2,UPI PIN,0
TXN101106,USER4952,395.33,Recharge,7,iOS,Same City,1,1492,4,Auto Debit,0
TXN101107,USER1216,134.98,Recharge,2,Android,Different State,0,830,2,UPI PIN,0
TXN101108,USER3484,4403.57,P2P,11,Android,Same City,0,1186,3,UPI PIN,1
TXN101109,USER3530,1078.11,P2P,7,Android,Different City,0,2010,3,Biometric,1
TXN101110,USER3013,2563.18,P2P,0,Android,Same City,0,2332,1,UPI PIN,0
TXN101111,USER3605,3035.03,P2P,16,Android,Same City,0,2722,3,Biometric,1
TXN101112,USER2618,612.4,Bill Payment,17,Android,Same City,0,1437,4,UPI PIN,0
TXN101113,USER4565,268.57,Merchant,23,Android,Same City,0,1235,2,Biometric,0
TXN101114,USER3938,3031.67,Merchant,22,Android,Same City,0,1399,6,Biometric,0
TXN101115,USER1252,64.18,Bill Payment,11,Web,Same City,0,556,4,UPI PIN,0
TXN101116,USER1542,461.77,P2P,21,iOS,Same City,0,2505,3,UPI PIN,0
TXN101117,USER1515,4280.74,Merchant,0,Android,Same City,1,325,4,UPI PIN,0
TXN101118,USER4525,635.75,P2P,3,Android,Same City,0,691,7,Biometric,1
TXN101119,USER1881,373.61,Bill Payment,0,Android,Different State,0,2159,4,UPI PIN,0
TXN101120,USER1439,201.34,Merchant,17,iOS,Same City,0,1312,4,UPI PIN,0
TXN101121,USER1462,533.97,Recharge,8,iOS,Same City,0,2927,3,UPI PIN,0
TXN101122,USER2071,652.92,Recharge,8,Android,Different City,0,3919,5,UPI PIN,0
TXN101123,USER2923,4843.91,Bill Payment,9,iOS,Same City,0,682,1,UPI PIN,0
TXN101124,USER1927,4213.41,Bill Payment,0,Android,Same City,0,1581,5,UPI PIN,0
TXN101125,USER3276,4743.16,Recharge,12,Android,Different City,0,2949,3,UPI PIN,1
TXN101126,USER1950,494.68,P2P,16,iOS,Same City,0,352,4,UPI PIN,0
TXN101127,USER4901,284.38,Recharge,20,iOS,Same City,0,3344,5,Biometric,0
TXN101128,USER4805,2688.02,P2P,19,Android,Same City,0,1651,6,UPI PIN,0
TXN101129,USER3487,1179.49,Recharge,5,Android,Same City,0,812,3,UPI PIN,0
TXN101130,USER4508,963.56,Merchant,2,iOS,Same City,0,3858,2,UPI PIN,0
TXN101131,USER3663,442.21,Bill Payment,21,iOS,Same City,0,3290,0,UPI PIN,0
TXN101132,USER2989,2709.14,Merchant,5,iOS,Same City,1,944,4,Biometric,0
TXN101133,USER2059,763.92,P2P,18,iOS,Same City,0,3242,2,UPI PIN,0
TXN101134,USER4233,1675.28,Merchant,12,Android,Different City,0,3848,5,UPI PIN,0
TXN101135,USER4971,2591.82,Merchant,22,Android,Different City,0,2101,3,Biometric,1
TXN101136,USER3356,708.58,Merchant,7,Android,Same City,0,579,3,UPI PIN,0
TXN101137,USER4445,322.84,P2P,14,Android,Different State,0,2619,3,UPI PIN,0
TXN101138,USER4202,2676.26,Merchant,21,iOS,Same City,0,971,1,Auto Debit,0
TXN101139,USER1234,4851.72,P2P,17,iOS,Different City,1,348,2,UPI PIN,1
TXN101140,USER3583,472.13,Merchant,5,Android,Same City,0,1055,1,UPI PIN,0
TXN101141,USER4261,2760.76,Merchant,9,iOS,Same City,0,1947,5,UPI PIN,0
TXN101142,USER3320,428.99,Recharge,21,Android,Same City,1,2553,4,UPI PIN,0
TXN101143,USER3469,289.74,Bill Payment,3,Android,Same City,0,2987,4,Auto Debit,0
TXN101144,USER2985,164.99,Merchant,23,iOS,Same City,0,145,2,UPI PIN,0
TXN101145,USER4858,1185.49,Bill Payment,0,Android,Same City,0,1022,3,Auto Debit,1
TXN101146,USER4633,2864.25,Merchant,22,Android,Same City,1,1715,3,UPI PIN,0
TXN101147,USER2681,1290.39,Bill Payment,10,iOS,Different State,1,1978,2,UPI PIN,1
TXN101148,USER4210,7900.07,Bill Payment,12,Android,Same City,0,3913,5,UPI PIN,0
TXN101149,USER4116,884.04,Bill Payment,7,Android,Same City,0,3208,2,Biometric,0
TXN101150,USER1229,4761.34,P2P,5,Android,Same City,0,2958,4,UPI PIN,0
TXN101151,USER2338,316.48,Recharge,10,Android,Same City,1,2720,3,UPI PIN,0
TXN101152,USER4267,1285.11,P2P,0,Android,Same City,0,329,2,UPI PIN,1
TXN101153,USER4389,689.16,Bill Payment,13,Android,Same City,0,3261,5,Biometric,0
TXN101154,USER3280,2167.53,Merchant,17,Android,Same City,0,1559,4,Auto Debit,0
TXN101155,USER3114,385.44,Recharge,14,Android,Same City,2,1153,6,UPI PIN,0
TXN101156,USER3894,818.84,Merchant,4,iOS,Same City,1,515,1,UPI PIN,0
TXN101157,USER3407,1287.89,P2P,9,Android,Same City,0,3779,5,UPI PIN,0
TXN101158,USER3630,1076.69,P2P,22,Android,Same City,1,2432,5,UPI PIN,1
TXN101159,USER4534,3.61,Merchant,16,Android,Same City,0,3708,3,Auto Debit,0
TXN101160,USER2252,1901.29,P2P,20,iOS,Different City,0,2318,3,UPI PIN,0
TXN101161,USER4825,118.33,Recharge,18,Android,Different City,1,2887,2,Biometric,1
TXN101162,USER3490,451.19,Recharge,3,Android,Same City,1,3131,2,Biometric,0
TXN101163,USER3114,1125.87,Recharge,1,iOS,Same City,0,2052,2,UPI PIN,0
TXN101164,USER4854,230.93,P2P,19,Android,Same City,0,3299,4,UPI PIN,0
TXN101165,USER4686,1875.05,Bill Payment,18,Android,Same City,0,1071,2,UPI PIN,1
TXN101166,USER3745,2821.15,P2P,19,iOS,Same City,1,459,4,UPI PIN,1
TXN101167,USER3484,5217.25,Merchant,14,Android,Same City,0,3814,2,UPI PIN,0
TXN101168,USER3696,506.05,Recharge,14,Android,Same City,0,3428,3,Auto Debit,0
TXN101169,USER2054,4519.36,Recharge,23,Android,Same City,0,3381,3,UPI PIN,1
TXN101170,USER3715,2296.86,Recharge,0,Web,Same City,1,1862,4,Biometric,0
TXN101171,USER4438,105.88,Recharge,1,Android,Same City,0,2239,4,UPI PIN,0
TXN101172,USER1275,327.35,Recharge,18,Web,Same City,0,3736,1,UPI PIN,0
TXN101173,USER3033,5606.36,P2P,17,iOS,Same City,0,3088,4,UPI PIN,0
TXN101174,USER3386,965.84,P2P,2,Android,Same City,0,596,2,Biometric,0
TXN101175,USER3972,6814.02,P2P,6,Android,Same City,0,621,4,Biometric,0
TXN101176,USER2455,1980.75,Merchant,14,Android,Same City,1,150,4,UPI PIN,1
TXN101177,USER2360,2705.22,Merchant,17,Android,Same City,0,1581,3,Biometric,0
TXN101178,USER3733,1660.77,P2P,15,Android,Different City,0,530,5,UPI PIN,0
TXN101179,USER2018,785.61,Merchant,1,Android,Same City,0,979,1,Auto Debit,0
TXN101180,USER4110,1274.3,Bill Payment,4,iOS,Same City,1,2548,2,UPI PIN,0
TXN101181,USER1084,3076.46,Recharge,18,Android,Same City,0,922,3,Auto Debit,0
TXN101182,USER4223,4289.06,Merchant,1,iOS,Same City,0,2890,4,UPI PIN,1
TXN101183,USER4836,4540.96,Bill Payment,6,Android,Same City,1,511,6,UPI PIN,1
TXN101184,USER1058,3622.97,Merchant,1,Android,Same City,0,1285,5,UPI PIN,0
TXN101185,USER4570,1050.17,Bill Payment,10,iOS,Different City,0,3131,3,UPI PIN,1
TXN101186,USER4861,2578.28,Recharge,10,iOS,Different City,0,1383,3,UPI PIN,1
TXN101187,USER4459,1654.82,Merchant,19,Android,Same City,0,3258,4,UPI PIN,0
TXN101188,USER1098,1646.36,Recharge,17,Android,Same City,1,3780,1,UPI PIN,1
TXN101189,USER2784,21.47,Recharge,5,Android,Same City,0,2421,2,UPI PIN,0
TXN101190,USER2517,1499.42,P2P,17,Android,Different City,0,2232,7,UPI PIN,0
TXN101191,USER3170,632.14,Recharge,11,Android,Same City,0,1327,3,UPI PIN,0
TXN101192,USER3998,135.74,Recharge,8,Android,Different City,0,1817,4,Auto Debit,0
TXN101193,USER1451,2401.99,Recharge,23,iOS,Same City,1,3093,3,Biometric,0
TXN101194,USER3006,3393.15,P2P,12,iOS,Same City,0,246,4,UPI PIN,0
TXN101195,USER2286,3923.81,Bill Payment,12,iOS,Same City,0,796,3,Auto Debit,0
TXN101196,USER4185,1591.87,Merchant,4,iOS,Different City,0,3819,2,UPI PIN,0
TXN101197,USER3107,998.17,Merchant,23,Android,Different State,0,1553,2,Auto Debit,0
TXN101198,USER2999,8.94,P2P,21,Android,Different City,0,800,5,UPI PIN,0
TXN101199,USER3986,133.82,P2P,7,Android,Same City,0,3581,2,Biometric,0
TXN101200,USER4439,3149.63,Recharge,14,Android,Same City,0,329,3,UPI PIN,1
TXN101201,USER3158,1753.64,P2P,22,Android,Same City,0,2582,3,Biometric,0
TXN101202,USER2810,554.95,Bill Payment,18,Android,Same City,0,3192,1,UPI PIN,0
TXN101203,USER1441,6462.59,P2P,9,Android,Different State,0,143,0,UPI PIN,0
TXN101204,USER2981,2062.0,Recharge,7,iOS,Same City,1,3919,2,Biometric,0
TXN101205,USER1615,719.48,Merchant,17,Android,Same City,0,3630,4,UPI PIN,1
TXN101206,USER3145,202.35,Bill Payment,20,iOS,Same City,0,3743,2,UPI PIN,0
TXN101207,USER4990,2402.5,Bill Payment,16,iOS,Same City,0,2004,3,Biometric,0
TXN101208,USER3489,162.94,Bill Payment,17,Android,Same City,0,3699,2,UPI PIN,0
TXN101209,USER3096,3168.33,P2P,19,iOS,Same City,0,2718,3,Biometric,1
TXN101210,USER1810,4855.41,Merchant,10,Android,Different City,1,1586,0,Biometric,0
TXN101211,USER4724,426.22,Bill Payment,12,Android,Different City,0,550,4,UPI PIN,0
TXN101212,USER4309,3099.17,P2P,7,Android,Same City,0,1926,3,Auto Debit,1
TXN101213,USER1413,218.18,P2P,23,iOS,Same City,0,2918,4,UPI PIN,0
TXN101214,USER2778,6481.7,Bill Payment,10,iOS,Same City,0,3522,0,UPI PIN,0
TXN101215,USER3751,1236.82,Recharge,19,iOS,Same City,1,2747,3,UPI PIN,0
TXN101216,USER2250,294.43,Merchant,23,Android,Same City,1,1348,4,UPI PIN,0
TXN101217,USER1054,2.25,Recharge,1,Android,Same City,0,2773,2,Biometric,0
TXN101218,USER4678,1365.11,Merchant,15,Android,Different City,1,3220,2,UPI PIN,1
TXN101219,USER1934,255.49,P2P,21,Android,Same City,0,120,6,UPI PIN,0
TXN101220,USER1392,1348.02,Recharge,9,Android,Same City,0,1475,5,UPI PIN,0
TXN101221,USER4419,1420.26,Bill Payment,14,iOS,Same City,0,894,2,UPI PIN,0
TXN101222,USER1977,6233.19,Merchant,23,Android,Same City,0,1379,4,UPI PIN,0
TXN101223,USER2942,202.76,P2P,10,iOS,Same City,0,386,3,UPI PIN,0
TXN101224,USER2884,1641.29,Bill Payment,13,Android,Same City,0,2758,2,UPI PIN,0
TXN101225,USER1399,2547.89,P2P,14,Android,Same City,0,530,4,UPI PIN,0
TXN101226,USER1532,1679.45,Merchant,7,iOS,Same City,0,1420,1,UPI PIN,0
TXN101227,USER1914,1900.28,Bill Payment,6,iOS,Same City,0,2211,4,UPI PIN,0
TXN101228,USER2005,4447.87,Merchant,9,Android,Same City,0,1734,5,Biometric,0
TXN101229,USER1050,2322.82,P2P,16,Android,Same City,0,614,6,Biometric,0
TXN101230,USER3218,1788.94,Merchant,18,Android,Different State,0,2480,6,UPI PIN,0
TXN101231,USER4017,705.92,P2P,10,iOS,Same City,1,3769,5,UPI PIN,0
TXN101232,USER2563,2949.78,Merchant,9,Android,Different City,0,401,3,UPI PIN,0
TXN101233,USER1593,206.23,Merchant,14,Android,Different State,0,3604,2,UPI PIN,0
TXN101234,USER1612,4981.86,P2P,20,Android,Same City,0,314,5,Biometric,0
TXN101235,USER4027,769.81,Merchant,22,iOS,Same City,0,1303,1,Auto Debit,0
TXN101236,USER3370,2493.67,P2P,7,iOS,Same City,0,3558,2,Biometric,0
TXN101237,USER1372,1134.63,Recharge,3,iOS,Same City,0,813,2,Auto Debit,0
TXN101238,USER3172,2141.43,P2P,7,iOS,Same City,0,2080,4,UPI PIN,0
TXN101239,USER3368,1474.68,Bill Payment,22,Android,Same City,1,1808,0,Biometric,0
TXN101240,USER4659,5880.95,Merchant,12,Web,Same City,0,3948,5,UPI PIN,0
TXN101241,USER3344,1025.34,P2P,10,iOS,Same City,0,1109,0,UPI PIN,0
TXN101242,USER3777,1433.89,Recharge,6,Android,Different State,0,1776,3,UPI PIN,0
TXN101243,USER3728,326.89,P2P,14,Android,Same City,0,1356,2,Biometric,0
TXN101244,USER1249,4700.79,Merchant,13,Android,Same City,0,3121,2,Biometric,0
TXN101245,USER3680,1574.39,Recharge,19,iOS,Different City,0,3384,4,UPI PIN,0
TXN101246,USER1532,544.03,P2P,7,iOS,Same City,1,2945,4,UPI PIN,0
TXN101247,USER4139,1011.09,Recharge,2,Android,Same City,0,2890,2,UPI PIN,0
TXN101248,USER2735,381.63,Merchant,5,Android,Same City,2,623,3,UPI PIN,0
TXN101249,USER1108,250.82,P2P,21,Android,Same City,0,1440,1,UPI PIN,0
TXN101250,USER1357,1786.64,P2P,1,Android,Same City,0,3276,4,UPI PIN,0
TXN101251,USER1196,709.12,Merchant,20,Android,Same City,0,626,3,UPI PIN,0
TXN101252,USER4136,75.17,Recharge,6,Android,Same City,1,3772,6,UPI PIN,0
TXN101253,USER4399,1180.55,P2P,7,Android,Different City,0,994,1,Auto Debit,0
TXN101254,USER4682,5691.3,Merchant,11,iOS,Same City,0,397,1,UPI PIN,0
TXN101255,USER1716,847.8,Merchant,6,Android,Same City,0,3429,7,Biometric,0
TXN101256,USER1752,1446.91,Recharge,13,iOS,Same City,0,2375,2,UPI PIN,0
TXN101257,USER3357,2625.22,Bill Payment,3,Android,Different City,0,327,0,Auto Debit,1
TXN101258,USER4736,2483.16,P2P,14,Android,Same City,0,3317,5,UPI PIN,0
TXN101259,USER2134,406.83,Merchant,4,Android,Different City,0,2986,3,UPI PIN,0
TXN101260,USER2688,5271.97,Recharge,21,Android,Same City,0,605,6,UPI PIN,1
TXN101261,USER1042,95.17,P2P,22,iOS,Same City,1,1512,5,Biometric,0
TXN101262,USER3700,529.22,Bill Payment,14,iOS,Same City,1,3082,6,UPI PIN,0
TXN101263,USER4693,3289.98,Bill Payment,20,Web,Same City,0,2001,5,Biometric,0
TXN101264,USER3798,20.96,Merchant,7,Android,Same City,2,1574,3,UPI PIN,0
TXN101265,USER4278,4773.45,Recharge,5,iOS,Same City,1,1197,2,UPI PIN,0
TXN101266,USER4597,1577.18,Merchant,5,Android,Same City,3,2082,2,UPI PIN,0
TXN101267,USER2141,3215.56,Merchant,15,Android,Same City,0,583,3,UPI PIN,0
TXN101268,USER4288,324.57,Bill Payment,11,iOS,Different City,0,3486,4,Auto Debit,0
TXN101269,USER1097,133.66,Recharge,1,Android,Different City,1,2727,2,UPI PIN,1
TXN101270,USER1331,124.04,P2P,5,Android,Same City,0,1331,3,UPI PIN,0
TXN101271,USER4789,965.42,Bill Payment,23,iOS,Same City,0,581,1,UPI PIN,0
TXN101272,USER3387,1901.52,Recharge,9,Android,Different State,0,2373,1,UPI PIN,0
TXN101273,USER2803,1622.92,Recharge,19,Android,Same City,0,3145,0,UPI PIN,0
TXN101274,USER1656,669.69,P2P,9,Android,Different City,0,521,4,Biometric,0
TXN101275,USER3795,591.16,Merchant,19,Web,Different State,0,1890,0,Auto Debit,0
TXN101276,USER3716,985.12,Recharge,18,Android,Different City,0,2404,3,UPI PIN,0
TXN101277,USER2337,1155.82,P2P,4,Android,Same City,0,3094,4,UPI PIN,0
TXN101278,USER4934,1090.97,P2P,18,iOS,Same City,0,259,4,UPI PIN,0
TXN101279,USER2483,2560.31,Bill Payment,2,Android,Same City,1,3577,1,UPI PIN,0
TXN101280,USER2962,3902.09,Merchant,3,Android,Same City,0,650,1,Biometric,0
TXN101281,USER2299,4516.19,P2P,11,Android,Same City,0,2344,4,UPI PIN,0
TXN101282,USER3343,1445.01,Recharge,2,Android,Same City,0,3793,2,UPI PIN,0
TXN101283,USER3140,1602.38,Recharge,0,Android,Same City,1,2323,6,UPI PIN,0
TXN101284,USER1185,2918.82,Bill Payment,11,iOS,Same City,0,374,4,UPI PIN,0
TXN101285,USER3882,807.56,Recharge,16,Android,Same City,1,3534,3,UPI PIN,1
TXN101286,USER1227,1637.24,Recharge,19,Android,Same City,0,1859,2,UPI PIN,1
TXN101287,USER3191,3274.08,P2P,22,iOS,Same City,1,3687,0,UPI PIN,0
TXN101288,USER3366,2048.71,P2P,5,iOS,Same City,1,3161,5,UPI PIN,0
TXN101289,USER1085,2128.86,P2P,8,Android,Different City,1,2924,2,UPI PIN,1
TXN101290,USER3700,1439.42,Bill Payment,20,Android,Same City,0,1529,1,UPI PIN,0
TXN101291,USER4133,356.24,P2P,9,Android,Different City,0,3741,3,UPI PIN,0
TXN101292,USER3913,1104.48,Recharge,17,Android,Different State,0,793,0,UPI PIN,0
TXN101293,USER2895,5774.9,Merchant,22,Android,Same City,0,1996,2,UPI PIN,1
TXN101294,USER2158,1044.62,P2P,10,Web,Same City,0,1737,1,UPI PIN,0
TXN101295,USER2053,1394.63,Merchant,14,Android,Same City,0,3510,1,UPI PIN,0
TXN101296,USER4932,876.15,Merchant,1,Android,Same City,0,3177,4,Auto Debit,0
TXN101297,USER1446,663.21,Bill Payment,4,Android,Same City,1,3066,1,UPI PIN,0
TXN101298,USER2439,1499.56,Merchant,18,iOS,Same City,0,1317,6,UPI PIN,0
TXN101299,USER2218,1561.46,Bill Payment,3,iOS,Same City,0,458,7,UPI PIN,0
TXN101300,USER4245,1367.3,Recharge,8,Android,Different City,0,1535,2,UPI PIN,0
TXN101301,USER3535,2078.13,Merchant,12,Android,Same City,0,520,5,UPI PIN,0
TXN101302,USER2834,1498.33,Bill Payment,15,Android,Same City,0,3476,2,Biometric,0
TXN101303,USER3699,19.42,Merchant,5,Android,Same City,2,3132,4,UPI PIN,0
TXN101304,USER2866,588.09,Bill Payment,7,iOS,Different City,0,2275,2,UPI PIN,1
TXN101305,USER3924,331.38,P2P,3,iOS,Same City,1,2335,2,Biometric,1
TXN101306,USER1516,197.79,Merchant,12,Android,Different City,1,2692,5,UPI PIN,0
TXN101307,USER1618,781.28,Bill Payment,2,Web,Same City,0,417,5,UPI PIN,1
TXN101308,USER4220,3622.36,P2P,2,Android,Same City,1,3001,2,Biometric,1
TXN101309,USER3489,2170.83,Bill Payment,12,Android,Same City,0,1810,2,Biometric,0
TXN101310,USER3043,2943.68,Recharge,19,iOS,Different State,0,382,2,UPI PIN,1
TXN101311,USER3810,35.64,P2P,23,iOS,Same City,0,1515,3,UPI PIN,0
TXN101312,USER3439,2528.52,Recharge,9,iOS,Same City,0,1172,3,UPI PIN,0
TXN101313,USER3602,1290.05,P2P,9,iOS,Same City,0,743,4,UPI PIN,0
TXN101314,USER4387,2796.1,Merchant,22,Android,Same City,0,2336,3,UPI PIN,1
TXN101315,USER4089,2418.19,Recharge,1,Android,Same City,0,3924,4,Biometric,1
TXN101316,USER2306,506.56,Bill Payment,10,Android,Same City,1,1452,2,Biometric,0
TXN101317,USER3973,1378.43,Merchant,3,Web,Same City,0,3863,3,Auto Debit,0
TXN101318,USER4263,3444.13,Bill Payment,7,Android,Same City,2,2773,5,Biometric,0
TXN101319,USER3775,3075.48,Merchant,5,iOS,Same City,1,2695,4,UPI PIN,1
TXN101320,USER2716,135.33,Recharge,16,Android,Same City,0,2470,4,UPI PIN,0
TXN101321,USER2133,525.81,Recharge,23,Android,Same City,0,2025,2,UPI PIN,0
TXN101322,USER3079,2590.84,Bill Payment,0,iOS,Different City,0,2262,6,UPI PIN,1
TXN101323,USER4487,3322.96,P2P,12,Android,Same City,1,2305,0,UPI PIN,0
TXN101324,USER3816,1749.29,P2P,10,Android,Same City,1,2474,1,Auto Debit,0
TXN101325,USER2003,566.7,Merchant,18,iOS,Different City,0,3676,1,Biometric,0
TXN101326,USER2174,3556.53,Merchant,19,Android,Same City,0,1300,2,UPI PIN,0
TXN101327,USER3805,1301.81,Merchant,18,Android,Different City,0,3659,2,UPI PIN,0
TXN101328,USER4938,293.6,Recharge,0,Web,Same City,0,2326,7,Biometric,0
TXN101329,USER2088,488.94,Bill Payment,1,Android,Same City,0,1041,1,UPI PIN,0
TXN101330,USER1328,4272.96,Bill Payment,19,iOS,Different City,0,3143,1,UPI PIN,1
TXN101331,USER4825,1645.45,Recharge,0,Android,Same City,1,1508,4,Biometric,0
TXN101332,USER4992,1150.33,P2P,23,iOS,Same City,2,930,6,UPI PIN,0
TXN101333,USER1996,2957.44,Recharge,15,Android,Same City,0,1620,1,UPI PIN,1
TXN101334,USER2775,449.87,Bill Payment,13,iOS,Same City,1,3215,3,UPI PIN,1
TXN101335,USER4070,2455.93,Recharge,22,Android,Same City,0,2100,2,Biometric,1
TXN101336,USER1330,1205.5,Recharge,23,Web,Same City,3,1340,3,Biometric,1
TXN101337,USER3767,1336.7,Recharge,12,Android,Same City,0,3346,6,UPI PIN,1
TXN101338,USER3001,3135.72,Merchant,20,Android,Same City,0,2155,3,UPI PIN,0
TXN101339,USER2258,1770.96,Recharge,0,Android,Same City,1,2451,3,UPI PIN,0
TXN101340,USER3459,4054.67,Bill Payment,7,Android,Different City,0,322,5,Biometric,0
TXN101341,USER1543,2541.31,P2P,3,Android,Same City,1,1158,3,UPI PIN,1
TXN101342,USER2677,2022.81,P2P,9,Android,Different City,1,2679,1,UPI PIN,0
TXN101343,USER4961,604.24,Merchant,7,iOS,Same City,0,358,3,Biometric,0
TXN101344,USER4009,1216.18,P2P,0,Android,Same City,1,3377,3,UPI PIN,1
TXN101345,USER1201,3950.69,Merchant,18,iOS,Same City,0,941,0,UPI PIN,0
TXN101346,USER2804,2950.56,Recharge,13,Android,Same City,0,124,8,UPI PIN,0
TXN101347,USER4763,399.74,Recharge,1,Android,Same City,0,2140,2,UPI PIN,0
TXN101348,USER1585,925.76,P2P,8,iOS,Same City,0,2155,3,Auto Debit,0
TXN101349,USER2536,1816.91,Merchant,3,Android,Same City,0,3194,4,Biometric,0
TXN101350,USER1171,1538.89,Merchant,10,Android,Same City,0,886,3,UPI PIN,0
TXN101351,USER4562,917.05,Merchant,7,iOS,Same City,2,2307,4,Biometric,0
TXN101352,USER1320,2104.54,P2P,19,Android,Same City,1,2931,3,UPI PIN,0
TXN101353,USER2398,653.16,P2P,4,Android,Same City,1,530,5,Biometric,1
TXN101354,USER3538,113.22,Bill Payment,22,Android,Same City,1,2244,1,Biometric,0
TXN101355,USER2991,2465.57,Merchant,15,iOS,Same City,0,3867,1,UPI PIN,0
TXN101356,USER1004,2795.66,Merchant,17,iOS,Different City,0,1637,2,UPI PIN,1
TXN101357,USER1248,5262.25,Merchant,17,Android,Different State,0,186,1,Biometric,0
TXN101358,USER1360,870.76,Bill Payment,21,Android,Same City,0,1763,4,UPI PIN,0
TXN101359,USER1923,5192.04,P2P,14,Android,Same City,1,2128,3,UPI PIN,0
TXN101360,USER4362,201.25,Recharge,17,Android,Same City,0,3920,3,UPI PIN,0
TXN101361,USER2130,2601.97,Recharge,5,Android,Same City,0,2595,7,UPI PIN,0
TXN101362,USER1400,4157.7,Merchant,23,Android,Same City,0,3863,6,UPI PIN,1
TXN101363,USER1081,228.45,Recharge,15,iOS,Different City,0,1684,1,UPI PIN,0
TXN101364,USER2011,5324.05,P2P,19,Android,Different City,1,491,1,UPI PIN,0
